symbol,timestamp,open,high,low,close,volume,trade_count,vwap
NVDA,2023-07-17 22:00:00+00:00,467.0,467.1,465.85,466.4,97296.0,1956.0,466.562318
NVDA,2023-07-17 23:00:00+00:00,466.37,466.5,465.3,465.97,90289.0,1997.0,465.933241
NVDA,2023-07-18 08:00:00+00:00,466.8,467.42,466.6,466.75,18006.0,627.0,467.086179
NVDA,2023-07-18 09:00:00+00:00,467.0,467.0,466.31,466.94,6997.0,241.0,466.720359
NVDA,2023-07-18 10:00:00+00:00,467.0,467.18,466.61,467.05,13669.0,418.0,466.873315
NVDA,2023-07-18 11:00:00+00:00,467.09,469.53,467.09,468.84,173740.0,4800.0,468.564493
NVDA,2023-07-18 12:00:00+00:00,467.4,469.53,466.06,467.0,487801.0,9812.0,467.127289
NVDA,2023-07-18 13:00:00+00:00,467.3,467.95,457.34,461.71,8121543.0,116850.0,461.073426
NVDA,2023-07-18 14:00:00+00:00,461.63,462.7,458.45,459.7877,7351817.0,113526.0,460.507876
NVDA,2023-07-18 15:00:00+00:00,459.815,469.28,459.0501,468.2,9034686.0,112116.0,463.836265
NVDA,2023-07-18 16:00:00+00:00,468.09,475.33,467.56,472.77,8887733.0,116615.0,471.297112
NVDA,2023-07-18 17:00:00+00:00,472.8491,476.3399,472.2874,475.52,5414432.0,73249.0,474.513346
NVDA,2023-07-18 18:00:00+00:00,475.5199,478.45,473.61,478.4228,5795146.0,77630.0,475.634805
NVDA,2023-07-18 19:00:00+00:00,478.39,478.9599,474.72,475.0,8567336.0,115849.0,476.957202
NVDA,2023-07-18 20:00:00+00:00,474.94,475.12,472.691,473.0014,2950892.0,4328.0,474.873415
NVDA,2023-07-18 21:00:00+00:00,473.0,474.94,472.7501,473.45,53297.0,1492.0,473.156858
NVDA,2023-07-18 22:00:00+00:00,473.44,473.75,473.3,473.5,63075.0,1403.0,473.478224
NVDA,2023-07-18 23:00:00+00:00,473.48,473.7,473.0,473.55,67148.0,1483.0,473.352809
NVDA,2023-07-19 08:00:00+00:00,474.8,475.64,472.99,475.02,28045.0,1056.0,474.295949
NVDA,2023-07-19 09:00:00+00:00,475.0,476.9,474.95,476.4,21259.0,563.0,475.74731
NVDA,2023-07-19 10:00:00+00:00,476.58,476.65,475.41,476.4,19948.0,633.0,475.903675
NVDA,2023-07-19 11:00:00+00:00,476.59,476.59,473.69,475.3,114116.0,3065.0,475.106933
NVDA,2023-07-19 12:00:00+00:00,475.42,477.0,473.0,475.5,369399.0,9398.0,475.209845
NVDA,2023-07-19 13:00:00+00:00,475.3,475.65,469.1401,471.2988,6721512.0,110873.0,472.035657
NVDA,2023-07-19 14:00:00+00:00,471.28,475.26,469.01,472.887,7669378.0,126314.0,472.122249
NVDA,2023-07-19 15:00:00+00:00,472.8451,476.4,472.245,473.315,4793887.0,67710.0,474.309108
NVDA,2023-07-19 16:00:00+00:00,473.2455,478.18,469.2,470.88,7121886.0,102886.0,472.99808
NVDA,2023-07-19 17:00:00+00:00,470.89,471.3,468.1201,470.01,4223948.0,62033.0,469.711382
NVDA,2023-07-19 18:00:00+00:00,470.0,470.42,467.42,468.3,3868110.0,59427.0,468.657451
NVDA,2023-07-19 19:00:00+00:00,468.34,471.41,468.26,470.8,5499549.0,81098.0,469.986517
NVDA,2023-07-19 20:00:00+00:00,470.8,471.3,469.3,471.2,1665018.0,3165.0,470.733896
NVDA,2023-07-19 21:00:00+00:00,471.1,471.1001,469.1,469.4,63983.0,1528.0,468.052614
NVDA,2023-07-19 22:00:00+00:00,469.3,469.56,464.0,465.65,323358.0,6186.0,466.094119
NVDA,2023-07-19 23:00:00+00:00,465.4,466.0,464.51,465.85,114998.0,2993.0,465.422306
NVDA,2023-07-20 08:00:00+00:00,465.0,466.8,464.49,465.8,40157.0,1274.0,465.592744
NVDA,2023-07-20 09:00:00+00:00,465.13,466.25,464.69,466.0,15040.0,528.0,465.260349
NVDA,2023-07-20 10:00:00+00:00,466.3,468.3,466.03,466.44,46797.0,1056.0,467.03687
NVDA,2023-07-20 11:00:00+00:00,466.69,467.12,464.77,467.0,175965.0,3891.0,465.469996
NVDA,2023-07-20 12:00:00+00:00,467.9,467.9,464.81,466.03,511615.0,7081.0,468.459386
NVDA,2023-07-20 13:00:00+00:00,465.81,470.87,462.52,467.58,6526791.0,104058.0,467.021026
NVDA,2023-07-20 14:00:00+00:00,467.655,467.87,453.0,459.17,12724704.0,205749.0,459.13253
NVDA,2023-07-20 15:00:00+00:00,459.2491,463.85,459.18,462.26,6742978.0,88330.0,461.901643
NVDA,2023-07-20 16:00:00+00:00,462.25,464.5,458.37,459.9,5139432.0,70164.0,461.280903
NVDA,2023-07-20 17:00:00+00:00,459.87,461.21,458.88,459.56,3444870.0,49778.0,459.891463
NVDA,2023-07-20 18:00:00+00:00,459.48,459.48,454.23,454.63,5244013.0,77810.0,456.426902
NVDA,2023-07-20 19:00:00+00:00,454.64,457.85,450.62,455.1609,9996971.0,141481.0,454.248738
NVDA,2023-07-20 20:00:00+00:00,455.21,455.54,454.23,454.6,2689875.0,3242.0,455.18678
NVDA,2023-07-20 21:00:00+00:00,454.55,454.9259,453.0,453.8454,68025.0,2255.0,453.82954
NVDA,2023-07-20 22:00:00+00:00,453.76,454.18,449.3059,449.33,284908.0,6365.0,450.993219
NVDA,2023-07-20 23:00:00+00:00,449.94,451.59,449.94,451.0,155981.0,3439.0,450.809238
NVDA,2023-07-21 08:00:00+00:00,450.4,458.24,450.4,457.5,45903.0,1670.0,456.367503
NVDA,2023-07-21 09:00:00+00:00,457.27,457.4,455.3,455.89,9109.0,395.0,456.03544
NVDA,2023-07-21 10:00:00+00:00,455.89,458.1,455.89,457.72,23700.0,408.0,457.350038
NVDA,2023-07-21 11:00:00+00:00,457.7,458.6,457.05,457.54,125374.0,2914.0,457.77559
NVDA,2023-07-21 12:00:00+00:00,457.71,459.7,452.9,458.9,302081.0,7633.0,458.45144
NVDA,2023-07-21 13:00:00+00:00,459.0,460.17,449.1,449.64,7956766.0,111540.0,454.407505
NVDA,2023-07-21 14:00:00+00:00,449.715,452.7,445.92,446.76,8762649.0,142422.0,449.000594
NVDA,2023-07-21 15:00:00+00:00,446.7725,449.58,445.8,446.97,4839684.0,73508.0,447.84396
NVDA,2023-07-21 16:00:00+00:00,446.8781,449.02,444.521,446.24,4599202.0,68443.0,446.706127
NVDA,2023-07-21 17:00:00+00:00,446.23,454.13,446.04,453.5661,5058125.0,70726.0,450.304581
NVDA,2023-07-21 18:00:00+00:00,453.55,454.0627,446.4201,446.76,5486573.0,70461.0,449.911274
NVDA,2023-07-21 19:00:00+00:00,446.675,447.41,441.0,443.1,15188676.0,180402.0,444.567521
NVDA,2023-07-21 20:00:00+00:00,444.12,445.44,443.09,444.91,44870490.0,5079.0,443.116052
NVDA,2023-07-21 21:00:00+00:00,444.92,445.14,443.6,443.6,66071.0,1816.0,444.58734
NVDA,2023-07-21 22:00:00+00:00,443.8,444.46,443.66,444.3,42874.0,1179.0,444.178937
NVDA,2023-07-21 23:00:00+00:00,444.2,444.5,444.01,444.5,56202.0,1087.0,444.288361
NVDA,2023-07-24 08:00:00+00:00,446.0,446.66,444.65,446.4,27446.0,850.0,445.599989
NVDA,2023-07-24 09:00:00+00:00,446.5,448.74,446.5,447.25,32778.0,1077.0,447.889746
NVDA,2023-07-24 10:00:00+00:00,446.9,449.0,446.9,448.5,40424.0,896.0,448.467775
NVDA,2023-07-24 11:00:00+00:00,448.51,449.08,446.8,447.35,96640.0,2546.0,447.677635
NVDA,2023-07-24 12:00:00+00:00,448.8009,449.2,443.7,446.5,207901.0,5183.0,446.864854
NVDA,2023-07-24 13:00:00+00:00,446.58,448.85,440.4,443.3,6925770.0,104031.0,444.984349
NVDA,2023-07-24 14:00:00+00:00,443.17,447.77,442.2,446.35,7070377.0,113110.0,445.27414
NVDA,2023-07-24 15:00:00+00:00,446.3,451.09,445.12,449.2,5681625.0,73335.0,448.576372
NVDA,2023-07-24 16:00:00+00:00,449.08,450.24,445.2,445.5071,3766864.0,49112.0,447.662309
NVDA,2023-07-24 17:00:00+00:00,445.4467,448.6,444.6001,448.41,3114891.0,40822.0,446.721482
NVDA,2023-07-24 18:00:00+00:00,448.3509,449.19,445.4101,447.295,2749563.0,38547.0,447.384658
NVDA,2023-07-24 19:00:00+00:00,447.305,447.39,443.63,446.14,4264340.0,60739.0,445.122655
NVDA,2023-07-24 20:00:00+00:00,446.15,446.35,445.3,446.0,2660748.0,1560.0,446.114184
NVDA,2023-07-24 21:00:00+00:00,446.09,446.16,445.99,446.14,1574846.0,528.0,446.121791
NVDA,2023-07-24 22:00:00+00:00,446.09,446.39,446.03,446.22,19894.0,464.0,446.193291
NVDA,2023-07-24 23:00:00+00:00,446.28,447.0,446.1,446.57,47550.0,950.0,446.632617
NVDA,2023-07-25 08:00:00+00:00,448.24,451.7,448.0,451.2,37490.0,879.0,450.464039
NVDA,2023-07-25 09:00:00+00:00,451.3,451.9,451.21,451.45,16522.0,457.0,451.557983
NVDA,2023-07-25 10:00:00+00:00,451.25,451.25,449.97,450.49,9486.0,318.0,450.294238
NVDA,2023-07-25 11:00:00+00:00,450.04,450.67,449.52,450.25,47790.0,1344.0,449.943153
NVDA,2023-07-25 12:00:00+00:00,448.4,451.15,447.5,450.35,166319.0,4354.0,450.171385
NVDA,2023-07-25 13:00:00+00:00,450.3,459.98,449.23,459.89,7041189.0,100663.0,455.392431
NVDA,2023-07-25 14:00:00+00:00,459.9714,461.04,455.22,456.68,7124720.0,117002.0,458.284328
NVDA,2023-07-25 15:00:00+00:00,456.69,460.4399,456.52,459.3563,3960072.0,56695.0,458.494745
NVDA,2023-07-25 16:00:00+00:00,459.4,459.98,457.71,459.095,2830581.0,37746.0,458.967373
NVDA,2023-07-25 17:00:00+00:00,459.0767,459.62,456.38,457.04,2422319.0,34997.0,458.034197
NVDA,2023-07-25 18:00:00+00:00,457.04,461.825,456.75,458.45,3630466.0,49457.0,459.307352
NVDA,2023-07-25 19:00:00+00:00,458.41,460.25,455.8342,456.62,4603183.0,65061.0,457.997638
NVDA,2023-07-25 20:00:00+00:00,456.79,457.93,454.0,457.29,2018243.0,4420.0,456.688685
NVDA,2023-07-25 21:00:00+00:00,457.29,461.3,455.51,461.3,253739.0,2995.0,457.702443
NVDA,2023-07-25 22:00:00+00:00,461.48,466.0,458.61,460.47,639557.0,8991.0,462.163397
NVDA,2023-07-25 23:00:00+00:00,460.5,460.65,459.56,460.55,108246.0,2063.0,460.117983
NVDA,2023-07-26 08:00:00+00:00,460.5,460.98,458.52,458.53,23045.0,602.0,459.922115
NVDA,2023-07-26 09:00:00+00:00,459.15,459.54,458.85,459.0,4999.0,136.0,459.133686
NVDA,2023-07-26 10:00:00+00:00,458.99,459.01,457.06,457.4,29000.0,639.0,457.974308
NVDA,2023-07-26 11:00:00+00:00,457.51,459.2,457.5,458.8,55014.0,1583.0,458.328144
NVDA,2023-07-26 12:00:00+00:00,457.4,462.05,457.35,457.82,140565.0,4209.0,458.420508
NVDA,2023-07-26 13:00:00+00:00,457.65,460.97,451.51,454.9001,5613976.0,86240.0,454.695728
NVDA,2023-07-26 14:00:00+00:00,455.125,456.2999,447.6424,448.22,5695804.0,103751.0,452.662156
NVDA,2023-07-26 15:00:00+00:00,448.1654,452.3,446.3,450.5855,4688445.0,67250.0,449.28306
NVDA,2023-07-26 16:00:00+00:00,450.5234,451.6799,448.1698,449.4,2520066.0,38152.0,449.861719
NVDA,2023-07-26 17:00:00+00:00,449.39,453.07,449.21,452.17,2752125.0,37757.0,451.304928
NVDA,2023-07-26 18:00:00+00:00,452.185,458.92,451.3,456.52,6081547.0,72969.0,455.696945
NVDA,2023-07-26 19:00:00+00:00,456.6,457.4999,451.43,454.55,6561400.0,84063.0,454.179364
NVDA,2023-07-26 20:00:00+00:00,454.61,457.3,453.0,453.95,2027343.0,3859.0,454.538924
NVDA,2023-07-26 21:00:00+00:00,454.0,454.6,453.31,454.5,63685.0,1452.0,445.17543
NVDA,2023-07-26 22:00:00+00:00,454.25,456.3,454.25,455.96,57315.0,1242.0,455.483121
NVDA,2023-07-26 23:00:00+00:00,455.8,457.88,455.75,457.0,93100.0,1838.0,457.106472
NVDA,2023-07-27 08:00:00+00:00,458.0,465.74,458.0,465.26,56413.0,2034.0,464.413132
NVDA,2023-07-27 09:00:00+00:00,465.14,465.47,464.8,465.01,11464.0,253.0,465.17001
NVDA,2023-07-27 10:00:00+00:00,464.79,465.7,464.51,464.75,24800.0,806.0,465.174998
NVDA,2023-07-27 11:00:00+00:00,464.8,465.0,462.1,464.5,150465.0,3904.0,463.565034
NVDA,2023-07-27 12:00:00+00:00,464.76,465.88,454.52,464.03,414897.0,8973.0,464.083665
NVDA,2023-07-27 13:00:00+00:00,464.0,469.5,463.88,467.76,5984941.0,91113.0,467.403228
NVDA,2023-07-27 14:00:00+00:00,467.79,469.8199,463.59,465.8901,6542712.0,106732.0,466.604375
NVDA,2023-07-27 15:00:00+00:00,465.99,469.7,465.99,467.5,4399907.0,61235.0,468.000187
NVDA,2023-07-27 16:00:00+00:00,467.64,473.95,467.46,472.66,6524824.0,87794.0,471.939069
NVDA,2023-07-27 17:00:00+00:00,472.66,473.3,468.47,470.45,5449175.0,72931.0,470.347112
NVDA,2023-07-27 18:00:00+00:00,470.45,471.2,460.41,460.93,7105814.0,94036.0,465.288327
NVDA,2023-07-27 19:00:00+00:00,460.8,464.54,457.5,459.0,7226371.0,102205.0,460.677503
NVDA,2023-07-27 20:00:00+00:00,459.0,462.3,458.5,460.68,1390464.0,3815.0,459.3038
NVDA,2023-07-27 21:00:00+00:00,460.8,461.15,459.5,460.26,127489.0,1321.0,459.664254
NVDA,2023-07-27 22:00:00+00:00,460.3,461.68,460.11,461.65,57952.0,1316.0,460.929207
NVDA,2023-07-27 23:00:00+00:00,461.6999,463.25,461.5,463.0,109092.0,2008.0,462.218819
NVDA,2023-07-28 08:00:00+00:00,464.8,467.0,463.85,464.59,46873.0,1527.0,465.329307
NVDA,2023-07-28 09:00:00+00:00,464.36,465.5,464.08,465.36,12050.0,367.0,464.781626
NVDA,2023-07-28 10:00:00+00:00,465.9,465.9,465.2,465.5,10968.0,297.0,465.625274
